ID	CNPJ	Nome Reduzido	Município	CEP	Bairro	Logradouro	Número	Complemento	Telefone	Email	Vagas Estacionamento	Coordenador Regional	Coordenador Distrital	Servidor IP	UF
1479	88212113135102	ESTANCIA VELHA 8	ESTANCIA VELHA	93600010	CENTRO	AV BRASIL	1089		5130804941	estanciavelha8@farmaciassaojoao.com.br	11	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.6.229.254	RS
1480	88212113135374	CURITIBA 6	CURITIBA	80010100	CENTRO	AV VISCONDE DE GUARAPUAVA	2955		4140429525	curitiba6@farmaciassaojoao.com.br	56	FERNANDA PINHEIRO	RODRIGO DE OLIVEIRA FERREIRA	10.6.230.254	PR
1481	88212113135455	OSORIO 6	OSORIO	95520000	CENTRO	AV GETULIO VARGAS	1249		5131600054	osorio6@farmaciassaojoao.com.br	23	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.6.231.254	RS
1482	88212113135536	CAXIAS 71	CAXIAS DO SUL	95110117	DESVIO RIZZO	R CRISTIANO RAMOS DE OLIVEIRA	1608		5433350100	caxias71@farmaciassaojoao.com.br	12	TAISE CORSO	FABIO CHIES BALDASSO	10.6.232.254	RS
1484	88212113135706	CRICIUMA 8	CRICIÚMA	88809015	OPERARIA NOVA	AV LUIZ LAZZARIN	55	LOJA 01	5433350100	criciuma8@farmaciassaojoao.com.br	17	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.6.234.254	SC
1485	88212113135889	PALHOCA 3	PALHOCA	88130100	CENTRO	AV BARAO DO RIO BRANCO	140		5433350101	palhoca3@farmaciassaojoao.com.br	14	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.6.235.254	SC
1487	88212113136001	BALN CAMBORIU 7	BALNEARIO CAMBORIU	88336030	NOVA ESPERANCA	R JOSE ALVES CABRAL	543		5433350100	balneariocamboriu7@farmaciassaojoao.com.br	0	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA		SC
1488	88212113136184	GRAVATAI MODELO	GRAVATAI	94060510	SANTA FE	R JORGE TADEU	700	PREDIO B	5433350100	gravataimodelo@farmaciassaojoao.com.br	6	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.6.238.254	RS
1489	88212113136265	CURITIBA 3	CURITIBA	82300332	SAO BRAZ	AV VEREADOR TOALDO TULIO	2278		5433350100	curitiba3@farmaciassaojoao.com.br	5	FERNANDA PINHEIRO	RODRIGO DE OLIVEIRA FERREIRA	10.6.239.254	PR
1490	88212113136346	PORTO ALEGRE 109	PORTO ALEGRE	91160000	RUBEM BERTA	AV BERNARDINO SILVEIRA DE AMORIM	1296	LOJA 01	5132242084	portoalegre109@farmaciassaojoao.com.br	9	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.6.240.254	RS
1491	88212113136931	FLORIPA 18	FLORIANOPOLIS	88058600	INGLESES DO RIO VERMELHO	EST DOM JOAO BECKER	17		5433350100	florianopolis18@farmaciassaojoao.com.br	20	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.6.241.254	SC
1492	88212113136427	CANOAS 33	CANOAS	92425010	SAO JOSE	AV RAMIRO BARCELOS	256	LOJA 05	5433350100	canoas33@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.6.242.254	RS
1493	88212113136508	BENTO GONCALVES 15	BENTO GONCALVES	95705520	BORGO	R AMADEU ZAMBON	45	FARMACIA	5433350100	bentogoncalves15@farmaciassaojoao.com.br	0	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.6.243.254	RS
1494	88212113136699	BALN GAIVOTA 1	BALNEARIO GAIVOTA	88955000	CENTRO	AV SANTA CATARINA	353		4835128419	balneariogaivota@farmaciassaojoao.com.br	13	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.6.244.254	SC
1497	88212113136850	CHUI 1	CHUI	96255000	CENTRO	AV URUGUAI	1710	SALA 02	5330140081	chui@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.6.247.254	RS
1499	88212113137156	ALEGRETE 7	ALEGRETE	97541480	VILA NOVA	R SIMPLICIO JACQUES	972	PAVMTO1	5530110040	alegrete7@farmaciassaojoao.com.br	2	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.6.249.254	RS
1500	88212113137237	CARLOS BARBOSA 4	CARLOS BARBOSA	95185000	PONTE SECA	R BUARQUE DE MACEDO	2805		5436421463	carlosbarbosa4@farmaciassaojoao.com.br	12	TAISE CORSO	FABIO CHIES BALDASSO	10.6.250.254	RS
1501	88212113137318	MARINGA 18	MARINGA	87040360	VILA MORANGUEIRA	AV TUIUTI	1208		4431423049	maringa18@farmaciassaojoao.com.br	19	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.7.1.254	PR
1502	88212113137407	CANOAS 34	CANOAS	92020333	MARECHAL RONDON	AV GETULIO VARGAS	4831	LJ 13 E 14	5134750615	canoas34@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.7.2.254	RS
1503	88212113137580	CARLOS BARBOSA 3	CARLOS BARBOSA	95185000	VILA NOVA	R BUARQUE DE MACEDO	4523		5434533193	carlosbarbosa3@farmaciassaojoao.com.br	15	TAISE CORSO	FABIO CHIES BALDASSO	10.7.3.254	RS
1504	88212113137660	CERRO LARGO 1	CERRO LARGO	97900000	CENTRO	R HELMUT SCHMIDT	589		5533594401	cerrolargo@farmaciassaojoao.com.br	15	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.7.4.254	RS
1505	88212113137741	PORTO ALEGRE 120	PORTO ALEGRE	90240510	NAVEGANTES	AV CEARA	391	SALA 02	5134783627	portoalegre120@farmaciassaojoao.com.br	8	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.7.5.254	RS
1506	88212113137903	CANOAS 35	CANOAS	92010170	CENTRO	R DOMINGOS MARTINS	274	ESQUINA QUINZE DE JANEIRO	5433350100	canoas35@farmaciassaojoao.com.br	0	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME		RS
1507	88212113137822	STA CRUZ 16	SANTA CRUZ DO SUL	96825002	HIGIENOPOLIS	R GASPAR SILVEIRA MARTINS	1410	FARMACIA ESQUINA RUA OSVALDO CRUZ	5129140216	stacruz16@farmaciassaojoao.com.br	14	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.7.7.254	RS
1508	88212113138128	CAPAO DA CANOA 13	CAPAO DA CANOA	95555000	ZONA NOVA	R DIVISORIA	480	ESQ AVENIDA PARAGUASSU	5136651179	capaodacanoa13@farmaciassaojoao.com.br	19	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.7.8.254	RS
1509	88212113138047	TIJUCAS 2	TIJUCAS	88200000	UNIVERSITARIO	AV JACARANDA	311		4831120550	tijucas2@farmaciassaojoao.com.br	17	RENATA FUJIWARA	CLEITON CESAR HERNANDES DE LIMA	10.7.9.254	SC
1510	88212113138209	SANANDUVA 2	SANANDUVA	99840000	CENTRO	AV RIO BRANCO	40		5421800001	sananduva2@farmaciassaojoao.com.br	31	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.7.10.254	RS
1511	88212113138390	STA VITORIA PALMAR 2	SANTA VITORIA DO PALMAR	96230000	CARDEAL	AV JUSTINO AMONTE ANACKER	44	ESQUINA AV BENTO GONCALVES 1527 E 1537	5320230002	santavitoriadopalmar2@farmaciassaojoao.com.br	17	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.7.11.254	RS
1512	88212113139361	LONDRINA 18	LONDRINA	86010020	VILA IPIRANGA	AV BANDEIRANTES	1162		4337710282	londrina18@farmaciassaojoao.com.br	22	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.7.12.254	PR
1513	88212113138632	MOSTARDAS 1	MOSTARDAS	96270000	CENTRO	AV PADRE SIMAO	596		5121970333	mostardas1@farmaciassaojoao.com.br	30	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.7.13.254	RS
1514	88212113138470	PORTO ALEGRE 121	PORTO ALEGRE	91140001	SARANDI	AV ASSIS BRASIL	8489		5130801486	portoalegre121@farmaciassaojoao.com.br	37	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.7.14.254	RS
1515	88212113138551	MONTENEGRO 7	MONTENEGRO	92524420	TIMBAUVA	AV JULIO RENNER	573		5130805059	montenegro7@farmaciassaojoao.com.br	21	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.7.15.254	RS
1516	88212113138713	XANGRI-LA 6	XANGRI-LÁ	95588000	CENTRO	AV PARAGUASSU	1595	FARMACIA	5120281914	xangrila6@farmaciassaojoao.com.br	0	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.7.16.254	RS
1518	88212113138985	STA MARIA 45	SANTA MARIA	97070330	URLANDIA	R EUGENIO MUSSOI	1505	ESQUINA RODOVIA BR-392 2105	5532861032	santamaria45@farmaciassaojoao.com.br	22	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.7.18.254	RS
1519	88212113139280	PALMEIRA 1 PR	PALMEIRA	84130000	CENTRO	R CONCEICAO	86		4230170009	palmeirapr@farmaciassaojoao.com.br	20	FERNANDA PINHEIRO	RODRIGO DE OLIVEIRA FERREIRA	10.7.19.254	PR
1520	88212113139108	CAMBORIU 3	CAMBORIU	88340215	CENTRO	R PEDRO HONORATO AMORIM	20		4732694909	camboriu3@farmaciassaojoao.com.br	14	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.7.20.254	SC
1521	88212113138802	CAMBORIU 4	CAMBORIU	88341055	LIDIA DUARTE	R CAPITAO ERNESTO NUNES	637		4731704298	camboriu4@farmaciassaojoao.com.br	10	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.7.21.254	SC
1522	88212113139442	PORTO ALEGRE 119	PORTO ALEGRE	90620135	SANTANA	R VICENTE DA FONTOURA	1441	1449 FARMACIA	5140429625	portoalegre119@farmaciassaojoao.com.br	11	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.7.22.254	RS
1523	88212113015123	STA MARIA 44	SANTA MARIA	97035140	JUSCELINO KUBITSCHEK	R DAS BERGAMOTEIRAS	11	ESQUINA AV ALCIDES ROTH 3030	5530284400	santamaria44@farmaciassaojoao.com.br	14	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.7.23.254	RS
1524	88212113139523	PORTO ALEGRE 124	PORTO ALEGRE	90110270	MENINO DEUS	R COSTA	30	SALA 408-FARMACIA	5130354339	portoalegre124@farmaciassaojoao.com.br	6	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.7.24.254	RS
1525	88212113139795	JANDAIA DO SUL 2	JANDAIA DO SUL	86900000	CENTRO	AV DR GETULIO VARGAS	634		4334322600	jandaiadosul2@farmaciassaojoao.com.br	19	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.7.25.254	PR
1526	88212113139604	SAO GABRIEL 5	SAO GABRIEL	97306002	GABRIELENSE	R MARIO AVANCINI DOS SANTOS	32		5521630005	saogabriel5@farmaciassaojoao.com.br	5	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.7.26.254	RS
1527	88212113143717	SAO JOSE 7 - SC	SAO JOSE	88117291	BARREIROS	R GERONCIO THIVES	579	LOJA FARMACIA	4840429439	saojose7@farmaciassaojoao.com.br	18	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.7.27.254	SC
1528	88212113139876	CANOAS 36	CANOAS	92330000	MATHIAS VELHO	AV RIO GRANDE DO SUL	1521		5140429623	canoas36@farmaciassaojoao.com.br	8	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.7.28.254	RS
1529	88212113139957	PALMAS 1 PR	PALMAS	85690057	CENTRO	R CORONEL ALIPIO JOSE NASCIMENTO E SOUZA	1192		5433350100	palmas@farmaciassaojoao.com.br	20	GUILBER BRUNO MENDES	RODRIGO DE OLIVEIRA FERREIRA	10.7.29.254	PR
1530	88212113140025	LAJEADO 11	LAJEADO	95912126	CAMPESTRE	R PRESIDENTE JUSCELINO K DE OLIVEIRA	20		5138401113	lajeado11@farmaciassaojoao.com.br	0	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.7.30.254	RS
1531	88212113140106	RIO NEGRO 1	RIO NEGRO	83883052	CAMPO DO GADO	R SATURNINO OLINTO	2115		4738424918	rionegro01@farmaciassaojoao.com.br	20	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.7.31.254	PR
1532	88212113140700	PF URUGUAI 2	PASSO FUNDO	99010110	CENTRO	R URUGUAI	573	FARMACIA	5431010070	pfuruguai02@farmaciassaojoao.com.br	15	FABIANE POETINI LEITE	FAIS HUSEIN ABDALLA	10.7.32.254	RS
1533	88212113140610	PORTO UNIAO 1	PORTO UNIAO	89400000	CENTRO	R SETE DE SETEMBRO	936		4738424924	portouniao@farmaciassaojoao.com.br	0	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.7.33.254	SC
1534	88212113140530	PORTO ALEGRE 122	PORTO ALEGRE	90870310	MEDIANEIRA	AV GEN GOMES CARNEIRO	188	FARMACIA	5433350100	portoalegre122@farmaciassaojoao.com.br	0	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.7.34.254	RS
1535	88212113140378	STA MARIA 46	SANTA MARIA	97060000	NOSSA SENHORA MEDIANEIRA	AV NOSSA SENHORA MEDIANEIRA	12	ESQUINA AV. ANGELO BOLSON	5532188614	santamaria46@farmaciassaojoao.com.br	0	IGOR GOULART	TIAGO ANGELO MACHADO	10.7.35.254	RS
1536	88212113140459	TRAMANDAI 7	TRAMANDAI	95590000	ZONA NOVA SUL	AV FLORES DA CUNHA	6940	FARMACIA	5121840700	tramandai7@farmaciassaojoao.com.br	36	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.7.36.254	RS
1537	88212113143636	SAO LUDGERO 1	SAO LUDGERO	88730000	CENTRO	R PADRE ROHER	210		4831993356	saoludgero1@farmaciassaojoao.com.br	11	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.7.37.254	SC
1538	88212113140297	SANTIAGO 5	SANTIAGO	97714015	VILA NOVA	R TITO BECCON	271	FARMACIA	5433350100	santiago5@farmaciassaojoao.com.br	0	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.7.38.254	RS
1539	88212113140882	CAXIAS 76	CAXIAS DO SUL	95043240	NOSSA SENHORA DE FATIMA	AV DOUTOR MARIO LOPES	1210	SALA 01-FARMACIA	5436421801	caxiasdosul76@farmaciassaojoao.com.br	0	RAFAEL CONSTANTE	FABIO CHIES BALDASSO	10.7.39.254	RS
1540	88212113141005	MAFRA 1	MAFRA	89300072	CENTRO II ALTO DE MAFRA	AV PREFEITO FREDERICO HEYSE	1479		4738424925	mafra01@farmaciassaojoao.com.br	12	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.7.40.254	SC
1541	88212113140963	SANTIAGO 4	SANTIAGO	97707003	LULU GENRO	R BENTO GONCALVES	880	FARMACIA SAO JOAO	5433350100	santiago4@farmaciassaojoao.com.br	18	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.7.41.254	RS
1543	88212113141269	FLORIPA 20	FLORIANOPOLIS	88065000	CAMPECHE	ROD FRANCISCO MAGNO VIEIRA	1162	FARMACIA	4840429438	florianopolis20@farmaciassaojoao.com.br	20	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.7.43.254	SC
1544	88212113141188	PORTO ALEGRE 123	PORTO ALEGRE	91240260	PASSO DAS PEDRA	AV MANOEL ELIAS	325	FARMACIA-ESQ R LEOPOLDINO JOSE SANTOS N6	5130805051	portoalegre123@farmaciassaojoao.com.br	16	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.7.44.254	RS
1545	88212113141340	FOZ DO IGUACU 8	FOZ DO IGUACU	85851160	CENTRO	R BARTOLOMEU DE GUSMAO	1149		4539420900	fozdoiguacu8@farmaciassaojoao.com.br	17	ADRICELI EVA LINS CLEMENTE	RODRIGO DE OLIVEIRA FERREIRA	10.7.45.254	PR
1546	88212113141692	PORTO ALEGRE 126	PORTO ALEGRE	90160093	AZENHA	AV IPIRANGA	1801	SALA 01-PREDIO ANEXO 3 FARMACIA	5433350100	portoalegre126@farmaciassaojoao.com.br	0	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.7.46.254	RS
1547	88212113141501	PORTO BELO 1	PORTO BELO	88210000	JARDIM DOURADO	AV LUIZ VOLTOLINI e HIRONIDO ate AV. GOV	40		4739430033	portobelo@farmaciassaojoao.com.br	12	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.7.47.254	SC
1548	88212113141773	STO ANGELO 9	SANTO ANGELO	98803390	CENTRO	R MARQUES DO HERVAL	1784	FARMACIA	5433350100	santoangelo9@farmaciassaojoao.com.br	0	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.7.48.254	RS
1549	88212113142745	ITAJAI 7	ITAJAI	88302101	RESSACADA	AV VEREADOR ABRAHAO JOAO FRANCISCO	303	FARMACIA-LOTE 027 ESQUINA RUA JOSE SIQUE	4731704279	itajai7@farmaciassaojoao.com.br	20	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.7.49.254	SC
1550	88212113142583	ROLANTE 2	ROLANTE	95690000	RIO BRANCO	R ARTHUR KRUPP	255		5130805049	rolante2@farmaciassaojoao.com.br	10	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.7.50.254	RS
1551	88212113142150	RESERVA 1	RESERVA	84320000	CENTRO	AV CORONEL ROGERIO BORBA	597		4232763100	reserva@farmaciassaojoao.com.br	0	FERNANDA PINHEIRO	RODRIGO DE OLIVEIRA FERREIRA	10.7.51.254	PR
1552	88212113141854	TORRES 9	TORRES	95560000	CENTRO	AV JOSE BONIFACIO	1220	FARMACIA	5139001516	torres9@farmaciassaojoao.com.br	8	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.7.52.254	RS
1553	88212113141935	TORRES 10	TORRES	95560000	IGRA SUL	R ERNESTO SILVA	145	LOJA 01	5139000330	torres10@farmaciassaojoao.com.br	0	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.7.53.254	RS
1554	88212113142230	PASSO DE TORRES 1	PASSO DE TORRES	88980000	CENTRO	R MAMPITUBA	169		4831980959	passodetorres@farmaciassaojoao.com.br	13	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.7.54.254	SC
1555	88212113142311	CAXIAS 74	CAXIAS DO SUL	95045023	NOSSA SENHORA DO ROSARIO	R DA CONQUISTA	31		5433350100	caxiasdosul74@farmaciassaojoao.com.br	0	RAFAEL CONSTANTE	FABIO CHIES BALDASSO	10.7.55.254	RS
1556	88212113142079	IBIRAMA 1	IBIRAMA	89140000	CENTRO	R ENGENHEIRO PEDERNEIRAS	12		4736800150	ibirama@farmaciassaojoao.com.br	17	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.7.56.254	SC
1557	88212113142400	TURVO 1	TURVO	88930000	CENTRO	R FREI GREGORIO DAL MONTE	1263		4835129425	turvo@farmaciassaojoao.com.br	0	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.7.57.254	SC
1558	88212113142664	ILHOTA 1	ILHOTA	88320001	CENTRO URBANO	R 21 DE JUNHO	172	FARMACIA	4735134451	ilhota@farmaciassaojoao.com.br	13	RENATA FUJIWARA	CLEITON CESAR HERNANDES DE LIMA	10.7.58.254	SC
1559	88212113143040	XANGRI-LA 7	XANGRI-LÁ	95588000	ATLANTIDA	AV PARAGUASSU	4588	FARMACIA	5120281915	xangrila7@farmaciassaojoao.com.br	12	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.7.59.254	RS
1560	88212113142826	CAXIAS 75	CAXIAS DO SUL	95020515	SAO PELEGRINO	R MOREIRA CESAR	2645		5433350100	caxias75@farmaciassaojoao.com.br	0	CAMILO MADEIRA SANTIAGO	FABIO CHIES BALDASSO	10.7.60.254	RS
1561	88212113143202	FLORIPA 21	FLORIANOPOLIS	88075300	BALNEARIO	R CEL PEDRO DEMORO	2136	FARMACIA	4840429437	florianopolis21@farmaciassaojoao.com.br	40	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.7.61.254	SC
1562	88212113143474	FLORIPA 22	FLORIANOPOLIS	88090000	CAPOEIRAS	R PREFEITO DIB CHEREM	2540		4840429436	florianopolis22@farmaciassaojoao.com.br	16	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.7.62.254	SC
1564	88212113143121	BALN ARROIO SILVA 1	BALNEARIO ARROIO DO SILVA	88914000	CENTRO	AV BARRIGA VERDE	504	ESQAV STA CATARINA	4835129423	balnearioarroiodosilva1@farmaciassaojoao.com.br	6	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.7.64.254	SC
1565	88212113143393	CAMBORIU 5	CAMBORIU	88340452	CENTRO	R RIO AMAZONAS ATE 241 LADO IMPAR	63		5433350100	camboriu5@farmaciassaojoao.com.br	16	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.7.65.254	SC
1566	88212113143555	TRES DE MAIO 4	TRES DE MAIO	98910000	CENTRO	AV SANTA ROSA	760	FARMACIA	5522550090	tresdemaio4@farmaciassaojoao.com.br	6	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.7.66.254	RS
1567	88212113145760	PALHOCA 4	PALHOCA	88137272	PEDRA BRANCA	AV PEDRA BRANCA	577		4837710796	palhoca4@farmaciassaojoao.com.br	25	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.7.67.254	SC
1568	88212113143806	PALMAS 2 PR	PALMAS	85690019	CENTRO	R RAFAEL RIBAS	47		4632633000	palmas2@farmaciassaojoao.com.br	17	GUILBER BRUNO MENDES	RODRIGO DE OLIVEIRA FERREIRA	10.7.68.254	PR
1569	88212113143989	PORTO ALEGRE 125	PORTO ALEGRE	91370020	VILA IPIRANGA	AV BENNO MENTZ	1003	FARMACIA-ESQUINA RUA DOS NAUTAS	5130805058	portoalegre125@farmaciassaojoao.com.br	11	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.7.69.254	RS
1570	88212113144365	SAO BENTO DO SUL 1	SAO BENTO DO SUL	89280178	CENTRO	R FELIPE SCHMIDT	47		5433350100	saobentodosul1@farmaciassaojoao.com.br	0	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.7.70.254	SC
1571	88212113144101	SAO JOSE 8-SC	SAO JOSE	88117000	BARREIROS	AV LEOBERTO LEAL	44		4837710790	saojose8@farmaciassaojoao.com.br	24	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.7.71.254	SC
1572	88212113144284	SAO JOSE 9-SC	SAO JOSE	88111500	IPIRANGA	R OTTO JULIO MALINA	1780		5433350100	saojose9@farmaciassaojoao.com.br	0	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.7.72.254	SC
1573	88212113144012	SOMBRIO 2	SOMBRIO	88960000	CENTRO	R PADRE JOAO REITZ	219		4835120430	sombrio2@farmaciassaojoao.com.br	8	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.7.73.254	SC
1574	88212113144950	TENENTE PORTELA 1	TENENTE PORTELA	98500000	CENTRO	R ARTHUR AMBROS	15		5433350100	tenenteportela1@farmaciassaojoao.com.br	0	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.7.74.254	RS
1575	88212113145841	JOINVILLE 4	JOINVILLE	89202422	BUCAREIN	R CORONEL PROCOPIO GOMES	1136	ESQUINA RUA IGNACIO BASTOS 430	5433350100	joinville4@farmaciassaojoao.com.br	25	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.7.75.254	SC
1576	88212113144870	ITAJAI 8	ITAJAI	88301302	CENTRO	AV CORONEL MARCOS KONDER	1060		4735080693	itajai8@farmaciassaojoao.com.br	10	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.7.76.254	SC
1577	88212113144446	STA ROSA 6	SANTA ROSA	98780702	CENTRO	AV RIO BRANCO	68	FARMACIA	5522110034	santarosa6@farmaciassaojoao.com.br	10	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.7.77.254	RS
1578	88212113144527	FLORIPA 19	FLORIANOPOLIS	88047001	COSTEIRA DO PIRAJUBAE	AV GOVERNADOR JORGE LACERDA	1648		5433350100	florianopolis19@farmaciassaojoao.com.br	0	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA		SC
1579	88212113144608	JOINVILLE 5	JOINVILLE	89227021	IRIRIU	R IRIRIU	3587		5433350100	joinville5@farmaciassaojoao.com.br	0	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.7.79.254	SC
1580	88212113144799	CORONEL VIVIDA 1	CORONEL VIVIDA	85550000	CENTRO	AV GENEROSO MARQUES	554		5433350100	coronelvivida@farmaciassaojoao.com.br	17	GUILBER BRUNO MENDES	RODRIGO DE OLIVEIRA FERREIRA	10.7.80.254	PR
1581	88212113145175	GRAVATAI 19	GRAVATAI	94190300	PARQUE DOS ANJOS	AV ANTONIO GOMES CORREA	12	FARMACIA ESQ. ESTRADA ARISTIDES D AVILA	5433350100	gravatai19@farmaciassaojoao.com.br	0	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.7.81.254	RS
1582	88212113145418	GRAVATAI 20	GRAVATAI	94020190	SALGADO FILHO	RUA BARBOSA FILHO	128	LOJA 01	5433350100	gravatai20@farmaciassaojoao.com.br	9	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.7.82.254	RS
1583	88212113145094	CANOAS 37	CANOAS	92020475	MARECHAL RONDON	AV FARROUPILHA	4811	FARMACIA	5130805056	canoas37@farmaciassaojoao.com.br	15	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.7.83.254	RS
1584	88212113145337	PORTO ALEGRE 127	PORTO ALEGRE	90690092	JARDIM BOTANICO	AV IPIRANGA	6800	CONJUNTO B FARMACIA	5433350100	portoalegre127@farmaciassaojoao.com.br	0	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS		RS
1585	88212113145256	PORTO ALEGRE 128	PORTO ALEGRE	91260000	MORRO SANTANA	AV PROTASIO ALVES	7576	FARMACIA LOJA 01	5433350100	portoalegre128@farmaciassaojoao.com.br	0	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS		RS
